,id,date,this_is_reply,text,retweets,replies,likes,quotes,attachments,entities,qutotes
29,1505369282485571584,2022-03-20 02:23:00+00:00,True,@_Chemistry_bro @_Chemistry_bro 👀,3,1,22,,,"{'mentions': [{'start': 0, 'end': 15, 'username': '_Chemistry_bro', 'id': '1260967848970780673'}, {'start': 16, 'end': 31, 'username': '_Chemistry_bro', 'id': '1260967848970780673'}]}",0.0
30,1505362095231029251,2022-03-20 01:54:26+00:00,True,@grinnypig17 @_Chemistry_bro @BlenderDev @grinnypig17 We are looking to record the session for playback!,0,0,1,,,"{'mentions': [{'start': 0, 'end': 12, 'username': 'grinnypig17', 'id': '1491200998949494793'}, {'start': 13, 'end': 28, 'username': '_Chemistry_bro', 'id': '1260967848970780673'}, {'start': 29, 'end': 40, 'username': 'BlenderDev', 'id': '914319219847761920'}, {'start': 41, 'end': 53, 'username': 'grinnypig17', 'id': '1491200998949494793'}]}",0.0
31,1505360540352188416,2022-03-20 01:48:15+00:00,False,"Tomorrow we begin our courses with @_Chemistry_bro !

Join our holders only founder hosted event to learn more about @BlenderDev and how our talented artist uses it for project fan art as well as NFT art!

See you there :) https://t.co/vruslmZZza",33,13,109,,,"{'mentions': [{'start': 35, 'end': 50, 'username': '_Chemistry_bro', 'id': '1260967848970780673'}, {'start': 117, 'end': 128, 'username': 'BlenderDev', 'id': '914319219847761920'}], 'urls': [{'start': 223, 'end': 246, 'url': 'https://t.co/vruslmZZza', 'expanded_url': 'https://twitter.com/FebreezyNFT/status/1505302519312003072', 'display_url': 'twitter.com/FebreezyNFT/st…'}]}",4.0
32,1505063177255624708,2022-03-19 06:06:38+00:00,False,Gn from outer space 🌌,36,33,228,,,,1.0
33,1504957374125203470,2022-03-18 23:06:13+00:00,False,"Grab your popcorn🍿

Our movie night with @FlinchNFT will begin at 8:00pm EST

Follow the steps in our discord announcement to join the screening!

100 WL spots will be raffled off to our holders before &amp; after the movie!
https://t.co/iWb7NZuujl https://t.co/jVKqFioo97",46,13,118,,{'media_keys': ['7_1504957350712684550']},"{'mentions': [{'start': 41, 'end': 51, 'username': 'FlinchNFT', 'id': '1479189454472441857'}], 'urls': [{'start': 225, 'end': 248, 'url': 'https://t.co/iWb7NZuujl', 'expanded_url': 'http://discord.gg/cosmiqs', 'display_url': 'discord.gg/cosmiqs'}, {'start': 249, 'end': 272, 'url': 'https://t.co/jVKqFioo97', 'expanded_url': 'https://twitter.com/CosmiqsNFT/status/1504957374125203470/video/1', 'display_url': 'pic.twitter.com/jVKqFioo97'}]}",2.0
34,1504873977746972674,2022-03-18 17:34:50+00:00,False,Last night we hosted a poker tournament for our holders and the winner was airdropped a cosmiq. Shoutout to @DaryNFT for taking home the win!,30,15,164,,,"{'mentions': [{'start': 108, 'end': 116, 'username': 'DaryNFT', 'id': '1485027419627180036'}]}",2.0
35,1504640468923170818,2022-03-18 02:06:57+00:00,False,"Cosmiqs x Flinch

We are excited to announce our partnership with @FlinchNFT. Flinch is a cinematic NFT crime franchise owned by the community. We will be hosting their feature film tomorrow at 8:00pm EST. We have also secured 100 Hitlist (WL) spots for our Cosmiq holders. https://t.co/UczvnqHqa6",111,36,315,,{'media_keys': ['3_1504640463957110800']},"{'annotations': [{'start': 0, 'end': 6, 'probability': 0.3909, 'type': 'Person', 'normalized_text': 'Cosmiqs'}], 'mentions': [{'start': 66, 'end': 76, 'username': 'FlinchNFT', 'id': '1479189454472441857'}], 'urls': [{'start': 274, 'end': 297, 'url': 'https://t.co/UczvnqHqa6', 'expanded_url': 'https://twitter.com/CosmiqsNFT/status/1504640468923170818/photo/1', 'display_url': 'pic.twitter.com/UczvnqHqa6'}]}",9.0
36,1504324092090015746,2022-03-17 05:09:47+00:00,False,"Status: *building*

A planet is not formed overnight🪐",84,32,392,,,,2.0
37,1504201136089223180,2022-03-16 21:01:12+00:00,False,"Cosmiqs AMA is live, come join! https://t.co/wawm1KI2lM",27,5,81,,,"{'annotations': [{'start': 0, 'end': 10, 'probability': 0.57, 'type': 'Person', 'normalized_text': 'Cosmiqs AMA'}], 'urls': [{'start': 32, 'end': 55, 'url': 'https://t.co/wawm1KI2lM', 'expanded_url': 'https://twitter.com/i/spaces/1MYGNnLpzeZGw', 'display_url': 'twitter.com/i/spaces/1MYGN…'}]}",0.0
38,1504187231975751683,2022-03-16 20:05:57+00:00,False,"Calling all Cosmiqs!

Tune in to our first post-mint AMA where we will be discussing cosmiqs &amp; beyond!
https://t.co/wawm1KI2lM",53,29,173,,,"{'urls': [{'start': 107, 'end': 130, 'url': 'https://t.co/wawm1KI2lM', 'expanded_url': 'https://twitter.com/i/spaces/1MYGNnLpzeZGw', 'display_url': 'twitter.com/i/spaces/1MYGN…'}]}",2.0
39,1503920759722311681,2022-03-16 02:27:05+00:00,False,"Status: *exploring other planets*

something is coming...👀",160,96,574,,,,10.0
40,1503806575844204553,2022-03-15 18:53:21+00:00,False,"RT @DeFi_Dweed: I can't stop buying these @CosmiqsNFT 
Might be the most undervalued project atm imo https://t.co/PkVHcOPElp",104,0,0,,"{'media_keys': ['3_1503799790366167043', '3_1503799790613585923', '3_1503799790823378944', '3_1503799791616024578']}","{'mentions': [{'start': 3, 'end': 14, 'username': 'DeFi_Dweed', 'id': '1442256309101891594'}, {'start': 42, 'end': 53, 'username': 'CosmiqsNFT', 'id': '1482920929382567936'}], 'urls': [{'start': 101, 'end': 124, 'url': 'https://t.co/PkVHcOPElp', 'expanded_url': 'https://twitter.com/DeFi_Dweed/status/1503800017886191619/photo/1', 'display_url': 'pic.twitter.com/PkVHcOPElp'}, {'start': 101, 'end': 124, 'url': 'https://t.co/PkVHcOPElp', 'expanded_url': 'https://twitter.com/DeFi_Dweed/status/1503800017886191619/photo/1', 'display_url': 'pic.twitter.com/PkVHcOPElp'}, {'start': 101, 'end': 124, 'url': 'https://t.co/PkVHcOPElp', 'expanded_url': 'https://twitter.com/DeFi_Dweed/status/1503800017886191619/photo/1', 'display_url': 'pic.twitter.com/PkVHcOPElp'}, {'start': 101, 'end': 124, 'url': 'https://t.co/PkVHcOPElp', 'expanded_url': 'https://twitter.com/DeFi_Dweed/status/1503800017886191619/photo/1', 'display_url': 'pic.twitter.com/PkVHcOPElp'}]}",0.0
41,1503768429047783439,2022-03-15 16:21:46+00:00,False,"GM Cosmiqs!

Last night we officially launched our alpha section inside our Discord for holders only. We also held our first of many ""Degen Hours"". It's a great opportunity to meet likeminded members and learn more about the market.",65,28,315,,,,2.0
42,1503441421600272386,2022-03-14 18:42:22+00:00,False,"Let's hear the cosmunity!

Tag the projects you want us to collab with!🚀",114,402,507,,,,5.0
43,1503204068835172354,2022-03-14 02:59:12+00:00,False,"Let's see those revealed Cosmiqs!

Drop them down below🪐",87,374,478,,,,2.0
44,1503137489569161218,2022-03-13 22:34:39+00:00,False,"RT @RaritySniperNFT: The Cosmiqs Official Rarity Ranking is live! 💎

https://t.co/s3U3COwqKz

Strange Matter has sparked new life in space:…",79,0,0,,,"{'mentions': [{'start': 3, 'end': 19, 'username': 'RaritySniperNFT', 'id': '1416070452372459523'}], 'urls': [{'start': 69, 'end': 92, 'url': 'https://t.co/s3U3COwqKz', 'expanded_url': 'https://raritysniper.com/cosmiqs', 'display_url': 'raritysniper.com/cosmiqs'}]}",0.0
45,1503135691638816769,2022-03-13 22:27:30+00:00,False,"Our official rarity ranking is live on Rarity Sniper!🚀🪐

https://t.co/G146Eej1YM",47,27,189,,,"{'annotations': [{'start': 39, 'end': 51, 'probability': 0.7685, 'type': 'Other', 'normalized_text': 'Rarity Sniper'}], 'urls': [{'start': 57, 'end': 80, 'url': 'https://t.co/G146Eej1YM', 'expanded_url': 'https://raritysniper.com/cosmiqs', 'display_url': 'raritysniper.com/cosmiqs'}]}",0.0
46,1503129414980231168,2022-03-13 22:02:33+00:00,False,"REVEAL IS NOW LIVE!

1. Click on your Cosmiq
2. Click the ""⟳"" in the top right to refresh metadata
3. It may take some time to process 😊

Thank you again for the overwhelming support❤️",80,29,311,,,,1.0
47,1503117148738174977,2022-03-13 21:13:49+00:00,False,Did we do this thing right? https://t.co/0O4tHjwIJD https://t.co/dwfwYeqbeF,72,53,400,,{'media_keys': ['3_1503116955053604864']},"{'urls': [{'start': 28, 'end': 51, 'url': 'https://t.co/0O4tHjwIJD', 'expanded_url': 'https://twitter.com/CosmiqsNFT/status/1503117148738174977/photo/1', 'display_url': 'pic.twitter.com/0O4tHjwIJD'}, {'start': 52, 'end': 75, 'url': 'https://t.co/dwfwYeqbeF', 'expanded_url': 'https://twitter.com/ryandcrypto/status/1503055374416416770', 'display_url': 'twitter.com/ryandcrypto/st…'}]}",5.0
48,1503116455650512906,2022-03-13 21:11:04+00:00,False,"After listening to our communities' feedback and discussing options, we've chosen to cap supply at 5,555

We have now closed off the public sale, limiting our collection size to 5,555, and will still be revealing our artwork at 6:00PM EST",162,84,631,,,,10.0
49,1503056334350168066,2022-03-13 17:12:10+00:00,False,"Shoutout to our amazing community for supporting throughout our mint process! 

Here are a few collection stats:
- Reveals in 5 hours
- 5,000+ total mints out of 8,888
- Less than 10% listed on OpenSea

Only use the mint link in discord or in our bio

Check out this shiny 1/1: https://t.co/Gz4ftJZ6cD",201,70,581,,{'media_keys': ['3_1503056043504541699']},"{'urls': [{'start': 278, 'end': 301, 'url': 'https://t.co/Gz4ftJZ6cD', 'expanded_url': 'https://twitter.com/CosmiqsNFT/status/1503056334350168066/photo/1', 'display_url': 'pic.twitter.com/Gz4ftJZ6cD'}]}",16.0
50,1503046251671175172,2022-03-13 16:32:06+00:00,False,"RT @CosmiqsNFT: Public Sale is officially live!

https://t.co/RjD58rYgnF https://t.co/JIQLWYAMdR",149,0,0,,{'media_keys': ['7_1502780119068385281']},"{'mentions': [{'start': 3, 'end': 14, 'username': 'CosmiqsNFT', 'id': '1482920929382567936'}], 'urls': [{'start': 49, 'end': 72, 'url': 'https://t.co/RjD58rYgnF', 'expanded_url': 'https://mint.cosmiqsnft.com/', 'display_url': 'mint.cosmiqsnft.com', 'status': 200, 'title': 'COSMIQS', 'description': 'Official COSMIQS website!', 'unwound_url': 'https://mint.cosmiqsnft.com/'}, {'start': 73, 'end': 96, 'url': 'https://t.co/JIQLWYAMdR', 'expanded_url': 'https://twitter.com/CosmiqsNFT/status/1502781482326278145/video/1', 'display_url': 'pic.twitter.com/JIQLWYAMdR'}]}",0.0
51,1502893149261340672,2022-03-13 06:23:43+00:00,False,RT @WajdaNFT: Props to @CosmiqsNFT (@FebreezyNFT @Sy3dr0 @PradaNFTs @BadgeNFTs @PopeyesNFTs) for reading the market sentiment and adjusting…,24,0,0,,,"{'mentions': [{'start': 3, 'end': 12, 'username': 'WajdaNFT', 'id': '1495476244174950401'}, {'start': 23, 'end': 34, 'username': 'CosmiqsNFT', 'id': '1482920929382567936'}, {'start': 36, 'end': 48, 'username': 'FebreezyNFT', 'id': '975508469053878272'}, {'start': 49, 'end': 56, 'username': 'Sy3dr0', 'id': '2201312622'}, {'start': 57, 'end': 67, 'username': 'PradaNFTs', 'id': '1484093452388388868'}, {'start': 68, 'end': 78, 'username': 'BadgeNFTs', 'id': '1209122957630554112'}, {'start': 79, 'end': 91, 'username': 'PopeyesNFTs', 'id': '1435316516015296514'}]}",0.0
52,1502889471292981248,2022-03-13 06:09:06+00:00,False,RT @drippineth: Extremely pleased with the @CosmiqsNFT team and how they have handled this situation! Strong backing from influential playe…,31,0,0,,,"{'mentions': [{'start': 3, 'end': 14, 'username': 'drippineth', 'id': '1345268925936795648'}, {'start': 43, 'end': 54, 'username': 'CosmiqsNFT', 'id': '1482920929382567936'}]}",0.0
53,1502876807586066432,2022-03-13 05:18:47+00:00,False,50% Minted🌓 https://t.co/PKPw8Fol8v,119,56,621,,{'media_keys': ['3_1502876802519347201']},"{'urls': [{'start': 12, 'end': 35, 'url': 'https://t.co/PKPw8Fol8v', 'expanded_url': 'https://twitter.com/CosmiqsNFT/status/1502876807586066432/photo/1', 'display_url': 'pic.twitter.com/PKPw8Fol8v'}]}",9.0
54,1502819346531422209,2022-03-13 01:30:27+00:00,False,"We are excited to announce that reveal will begin Sunday, March 13th at 6:00pm EST!

We can't wait for everyone to see the amazing artwork crafted by @_Chemistry_bro https://t.co/sv7eGZ6V2L",153,50,507,,{'media_keys': ['3_1502819094428540935']},"{'mentions': [{'start': 150, 'end': 165, 'username': '_Chemistry_bro', 'id': '1260967848970780673'}], 'urls': [{'start': 166, 'end': 189, 'url': 'https://t.co/sv7eGZ6V2L', 'expanded_url': 'https://twitter.com/CosmiqsNFT/status/1502819346531422209/photo/1', 'display_url': 'pic.twitter.com/sv7eGZ6V2L'}]}",9.0
55,1502781482326278145,2022-03-12 23:00:00+00:00,False,"Public Sale is officially live!

https://t.co/RjD58rYgnF https://t.co/JIQLWYAMdR",149,61,410,,{'media_keys': ['7_1502780119068385281']},"{'urls': [{'start': 33, 'end': 56, 'url': 'https://t.co/RjD58rYgnF', 'expanded_url': 'https://mint.cosmiqsnft.com/', 'display_url': 'mint.cosmiqsnft.com', 'status': 200, 'title': 'COSMIQS', 'description': 'Official COSMIQS website!', 'unwound_url': 'https://mint.cosmiqsnft.com/'}, {'start': 57, 'end': 80, 'url': 'https://t.co/JIQLWYAMdR', 'expanded_url': 'https://twitter.com/CosmiqsNFT/status/1502781482326278145/video/1', 'display_url': 'pic.twitter.com/JIQLWYAMdR'}]}",11.0
56,1502766567024648197,2022-03-12 22:00:44+00:00,False,"WL minting has been paused &amp; Snapshot has been taken!

Reimbursements will begin processing shortly!

We will announce when all reimbursements have gone through❤️",47,34,292,,,,4.0
57,1502736339044810755,2022-03-12 20:00:37+00:00,False,Join me in my Space! https://t.co/KzNPKmM84O,32,18,111,,,"{'urls': [{'start': 21, 'end': 44, 'url': 'https://t.co/KzNPKmM84O', 'expanded_url': 'https://twitter.com/i/spaces/1OyKADoRvQMxb', 'display_url': 'twitter.com/i/spaces/1OyKA…'}]}",1.0
58,1502733237562585093,2022-03-12 19:48:17+00:00,False,"Tune in to learn more!

https://t.co/KzNPKmM84O",33,23,130,,,"{'urls': [{'start': 24, 'end': 47, 'url': 'https://t.co/KzNPKmM84O', 'expanded_url': 'https://twitter.com/i/spaces/1OyKADoRvQMxb', 'display_url': 'twitter.com/i/spaces/1OyKA…'}]}",1.0
59,1502719705844432903,2022-03-12 18:54:31+00:00,False,"TLDR OF NEW ANNOUNCEMENT IN DISCORD:

REVISED MINT PRICE: .06eth
REFUND TO MINTERS: .09eth
WHEN: 5pm-6pm est
NEW PUBLIC SALE TIME: 6pm est

We heard the community concerns on the mint price so our team worked throughout the night on solutions to fix this.

Back to work🚀 https://t.co/HQJpiynOsK",134,101,468,,{'media_keys': ['3_1502719700878430209']},"{'urls': [{'start': 271, 'end': 294, 'url': 'https://t.co/HQJpiynOsK', 'expanded_url': 'https://twitter.com/CosmiqsNFT/status/1502719705844432903/photo/1', 'display_url': 'pic.twitter.com/HQJpiynOsK'}]}",16.0
60,1502503350801244161,2022-03-12 04:34:48+00:00,True,"We have unparalleled dedication and passion for our community, and look forward for what's to come. 

Thank you for reading and learning more about what we will be providing here 🚀🪐",6,5,74,,,,0.0
61,1502503348506931200,2022-03-12 04:34:48+00:00,True,"- With the power of community and skilled team members, we can communally learn how to analyze trending projects with popular tools, and develop a deeper understanding of the nft and crypto space and project strategy as a whole.",6,3,60,,,,0.0
62,1502503347244392449,2022-03-12 04:34:47+00:00,True,"5) We are planning to provide alpha through a signals channel &amp; an alpha category, hosting nightly ""degen hour"" sessions in vcs, as well as holding alpha events and providing exclusive channels to holders for following nft/crypto news, and popular watchlists.",4,1,27,,,,0.0
63,1502503345428348934,2022-03-12 04:34:47+00:00,True,"- These AMAs will provide insight into upcoming projects and a deeper look into the founders of these projects
- We will be providing WL spots for partnered projects and release these spots to holders of Cosmiqs through giveaways!",2,2,22,,,"{'annotations': [{'start': 2, 'end': 11, 'probability': 0.356, 'type': 'Organization', 'normalized_text': 'These AMAs'}]}",0.0
64,1502503343566069761,2022-03-12 04:34:46+00:00,True,"4) We see partnerships with other projects as a great opportunity to provide value to our community here, so instead of only gathering WL spots to distribute, we plan on collaborating with projects and hosting weekly AMAs with founders as well as influencers that we partner with.",4,1,28,,,,0.0
65,1502503342278426625,2022-03-12 04:34:46+00:00,True,-We want to work hands on with members of our community and know that we can provide a platform for you to make life changing connections and get valuable advice from our skilled team.,2,1,22,,,,0.0
66,1502503341032673282,2022-03-12 04:34:46+00:00,True,"- The master classes, community events, founder events, and advisement sessions are some ways we will be providing a platform for holders to grow and learn together.",3,1,20,,,,0.0
67,1502503339610812418,2022-03-12 04:34:45+00:00,True,3) Our utility is based on our passion for growing the members of our community with unique skillsets and passion to learn.,2,1,19,,,,0.0
68,1502503338293743617,2022-03-12 04:34:45+00:00,True,"- VIP Members holding more than 2 Cosmiqs are prioritized for WL distribution, our weekly eth giveaways, as well as priority in decision making for future ventures.",5,4,25,,,,0.0
69,1502503336733556737,2022-03-12 04:34:45+00:00,True,"- We appreciate those members who take pride in the beautiful artwork of our collection while holding 2 or more Cosmiqs, we want to provide benefits to those members with an exclusive ""VIP"" role that will provide further utility inside the Discord.",1,1,22,,,,0.0
70,1502503334820958209,2022-03-12 04:34:44+00:00,True,2) An important topic we covered in our AMA was VIP holder benefits. Members who hold 2 or more Cosmiqs will have exclusive access to more hands on founder experiences.,1,1,22,,,,0.0
71,1502503333474545667,2022-03-12 04:34:44+00:00,True,"-We wanted to prioritize community building first, and physical/other utilities after. However, our strategic use of a large admin wallet will provide us with opportunities to invest into physical goods as well as digital ventures.",1,1,22,,,,0.0
72,1502503332241461248,2022-03-12 04:34:44+00:00,True,"1) Our roadmap is community focused, but we do have a large admin wallet allocation of revenue that will be used to re-invest into the project's physical ventures, and further utilities down the line.",2,1,24,,,,0.0
73,1502503329863245827,2022-03-12 04:34:43+00:00,False,"We just hosted a mint day AMA in Discord!

We heard the community and wanted to provide more information regarding our roadmap.

🧵Please read the thread below to learn more about our vision at Cosmiqs:",38,17,192,,,,8.0
74,1502420760777875456,2022-03-11 23:06:37+00:00,False,25% Minted 🚀 https://t.co/ZbZEKpOqOd,112,67,689,,{'media_keys': ['3_1502420757326053379']},"{'urls': [{'start': 13, 'end': 36, 'url': 'https://t.co/ZbZEKpOqOd', 'expanded_url': 'https://twitter.com/CosmiqsNFT/status/1502420760777875456/photo/1', 'display_url': 'pic.twitter.com/ZbZEKpOqOd'}]}",4.0
75,1502413111319535623,2022-03-11 22:36:13+00:00,False,"RT @nftwhalealert: Hourly Top Mints
Cosmiqs Official Collection: 2010
Tubby Kevins: 426
QMfers: 96
Non-Fungible Heroes Comics: 89
sam gella…",50,0,0,,,"{'mentions': [{'start': 3, 'end': 17, 'username': 'nftwhalealert', 'id': '1424994036293586947'}]}",0.0
76,1502403997096824835,2022-03-11 22:00:00+00:00,False,We are officially live! 🪐 https://t.co/HARRt1M86j,155,34,576,,{'media_keys': ['3_1502399937174282250']},"{'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/HARRt1M86j', 'expanded_url': 'https://twitter.com/CosmiqsNFT/status/1502403997096824835/photo/1', 'display_url': 'pic.twitter.com/HARRt1M86j'}]}",9.0
77,1502388974584799232,2022-03-11 21:00:19+00:00,False,Who's ready...🚀🪐 https://t.co/qwkVrQJt02,176,84,652,,{'media_keys': ['3_1502388499949002753']},"{'urls': [{'start': 17, 'end': 40, 'url': 'https://t.co/qwkVrQJt02', 'expanded_url': 'https://twitter.com/CosmiqsNFT/status/1502388974584799232/photo/1', 'display_url': 'pic.twitter.com/qwkVrQJt02'}]}",11.0
78,1502276241025646594,2022-03-11 13:32:21+00:00,False,"GM, who’s excited for mint day?! 🚀

Here’s a final sneak peek showcasing one of our 10 one-of-ones 🏝️ 

Stay tuned here and in discord for up to date announcements regarding our mint process! https://t.co/2IQ0zoAWeL",275,103,1104,,{'media_keys': ['3_1502276236940357637']},"{'urls': [{'start': 192, 'end': 215, 'url': 'https://t.co/2IQ0zoAWeL', 'expanded_url': 'https://twitter.com/CosmiqsNFT/status/1502276241025646594/photo/1', 'display_url': 'pic.twitter.com/2IQ0zoAWeL'}]}",16.0
79,1502041610242113545,2022-03-10 22:00:01+00:00,False,24 Hours... https://t.co/2mIk56EesX,221,71,803,,{'media_keys': ['3_1501985306446286851']},"{'urls': [{'start': 12, 'end': 35, 'url': 'https://t.co/2mIk56EesX', 'expanded_url': 'https://twitter.com/CosmiqsNFT/status/1502041610242113545/photo/1', 'display_url': 'pic.twitter.com/2mIk56EesX'}]}",7.0
80,1501953719491088384,2022-03-10 16:10:46+00:00,True,"10:00 PM UTC Poker(250 People)
11:00 PM UTC Kahoot!(100 People)
12:00 AM UTC Crap-Games
1:00 AM UTC Poker
2:00 AM UTC Smash Karts
3:00 AM UTC Karaoke
4:00 AM UTC Crap-Games

Founders/Mods will be running all events so make sure to hop in voice and hang out, and good luck!!🚀",9,5,67,,,,0.0
